"State Street	""Instructional Designer/TrainerInstructional Designer/TrainerJob Description:Under the direction of the Senior Manager of Educational Services", the Instructional Designer/Trainer designs training for clients and employees using a variety of modalities (instructor-led classroom and webinar, self-paced e-learning, blended) with emphasis on development of on-line content, as well as deliver instructor led training classes.  Responsibilities:Develop online training courses in line with existing training materials such as Instructor-led course guides, reference materials, activities, and certification exams.Audit existing content on an ongoing basis and determine recommendations and implement changes to course or curriculum.Review and revise material based on new system versions.Test, proofread, edit material developed by other team members.Deliver training to both employee and client participants, in traditional instructor-led training and blended training environments. (may require occasional travel)Must-Have Requirements:•  Minimum three years’ experience in a structured corporate training environment working on instructional design assignments• Some familiarity with fixed income and equity securities as a significant part of this job will be developing course material about trading securities• Familiarity or experience in some or all of the following: financial services, securities trading, fixed income, trading systems, security operations or accounting• Proficiency in Microsoft Office Suite• Intermediate instructional design skills (analysis, design, development, implementation, evaluation)• Intermediate e-learning development skills utilizing software including Captivate, Camtasia, or video editing applications•Experience developing interactive online modules• Strong written and oral communication skills (writing sample required)," experience in communicating effectively with a diverse group• Outstanding presentation and facilitation skills• Experience with technology training""	Instructional Designer/Trainer	https://statestreet.wd1.myworkdayjobs.com/en-US/Global/job/Burlington-Massachusetts/Instructional-Designer-Trainer_R-606769",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"State Street	""Business Strategy and Planning", Managing Director, Global Exchange/CRDThe Front to Back Program Manager is a Managing Director position within Charles River Development/Global Exchange program.  The role is responsible for providing leadership, end to end project management and oversight of the various Front to Back sub-streams, initiatives and deliverables.  This includes planning and overseeing the implementation and project level of sub-streams, execution of project deliverables and producing reporting associated with each to enable the achievement of integration goals and financial synergies.Major Responsibilities:Provide leadership, management and drive the execution of sub-work stream initiatives within the overall Front to Back workstream.Drive execution through stringent project management and close attention to detail of sub-streams in the overall Front to Back workstream. Solution impediments with stakeholders, drive project progress, escalate risks, issues and solutions.  Implement project changes and interventions to achieve program goalsProvide feedback to internal team regarding progressManage preparation for sub-stream governance meetings including project plan consolidation and materials preparationsPerform internal communications using multiple communication channelsPerform financial management oversight of sub-streams to enable achievement of integration financial goals and synergiesQualifications:Education and ExperienceMinimum Bachelor's degree or equivalent.Minimum 10-15 years financial services experience including project/program management experience   PMP Certification and/or consulting experience a plusSkillsProven leadership and program management skillsProven strong communication, interpersonal, decision-making and negotiation skillsProven ability to work effectively with executive managementAbility to influence and work collaboratively across multiple organizations to reach common goalsOrganized with the ability to multi-task in a fast-paced environmentTeam player and collaboratorCompetencies required: demonstrated strong project management skills, analytical/problem solving skills, business/industry knowledge, communication versatility, information technology acumen, teamwork and leadership, written and verbal skillsStrong skills in Microsoft Office and able to use advanced features of PowerPoint and Excel Sharepoint," project management and reporting automation skills""	""Business Strategy and Planning", Managing Director," Global Exchange/CRD""	https://statestreet.wd1.myworkdayjobs.com/en-US/Global/job/Boston-Massachusetts/Business-Strategy-and-Planning--Managing-Director--Global-Exchange-CRD_R-606406",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"State Street	""Business System Anlst",Sr AsscUnderstand and explore workflow and possible business scenarios with client/end users; study, analyze and evaluate the existing business model and future process or solution.  Accomplish BA relevant artifacts (e.g. functional spec, wireframe model/data mapping) to accurately capture user and system requirements. Drive to trouble shoot issues with analytical and validation skills, to produce comprehensive results. Bridge business and IT team as the interface; manage user demand and expectation; collaborate with the IT team to ensure timely delivery with good quality in alignment with requirements; Identify, solve or escalate potential issues and risk through development life cycles. Maintain effective and constructive working relationships with organizational team and user/client; ability to well communicate in person, through email or conference call. Host and drive meetings. Participate in agile development team as the PO/BA role. Qualifications:Strong analytical skills to perform quantifiable and qualitative results.Fluent verbal & written English communication and strong interpersonal skills.Knowledge of financial products. Good understanding of software development.Team player; detail oriented and self-motivated to drive work to proceed with minimal supervision. Enthusiasm in work with good self-learning ability.Experience in any of below is highly desirable:Prior analyst role in software development, financial or data research institutionPassed CFA level 1 examinationGood use of database toolsMajor in Financial or IT," or both""	""Business System Anlst","Sr Assc""	https://statestreet.wd1.myworkdayjobs.com/en-US/Global/job/Hangzhou-China/Business-System-Anlst-Sr-Assc_R-607679",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"State Street	""Business System Consultant - VPDefines business/system requirements by facilitating user meetings and interviewing users", developing use cases, and researching and resolving issues. Participates in business analysis project planning and management by documenting and maintaining plans, managing issue logs and preparing project documentation. Analyzes current processes and recommends solutions and improved processes. May also oversee the acquisition, analysis and dissemination of subject matter knowledge. Provides technical and business knowledge to clients. Keeps abreast of technological and competitive developments. Conducts research on industry practices and standards and other benchmarking data. Experience in the analysis and testing phases in the development cycle. Job Details:Product Owner / Business Analyst to provide business requirements, analysis and to support ongoing business processes. Candidate should have 6+ years of experience in the investment/securities industry, BS/BA in related area. The candidate MUST be able to complete the following job responsibilities: 1) Researching and gathering business/system requirements through the facilitation of end user meetings and user interviews 2) Analyzing current processes to identify gaps and improvement opportunities and solutions. 3) Decomposing abstract and complex details/concepts into business and functional requirements that can be understood by the stakeholders (i.e. end users, developers, testers, etc.)4) Developing conceptual modeling and process workflows to illustrate current and future states 5) Developing detailed business and functional requirement documents6) Experience working as a business analyst on financial service applications that deal with transactional processing and reporting associated with front-end trading and middle/back office processes7) Communicating (verbal and written) project details and concepts to various audiences and levels of management 8) Preparing end user documentation and facilitating end user training 9) Defining the business deployment strategy and facilitating the business deployments 10) Leading the end to end SDLC. Includes participating and directing as needed the entire project from initiation to implementation to ensure business objectives are met - this includes actively participating in technical design and architecture reviews and test case reviews, etc.11) Experience in agile development12) Should be very good in Oracle SQL queries and using SQL tools13) Having JAVA/UNIX background is a plus14) Developing UI design requirements15) Knowledge of depositories, custodians," counterparties 16) Data warehouse experience is a plus ""	Business System Consultant - VP	https://statestreet.wd1.myworkdayjobs.com/en-US/Global/job/Boston-Massachusetts/Business-System-Consultant---VP_R-600624",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"State Street	""C# Principal Software EngineerSummary CRD is currently expanding the capabilities of our products in several new areas. The Principal GUI C# Developer is a full-time position", working on developing the user interface and related software.We employ 170+ of the best and brightest developers and quality engineers in the software industry. This is an opportunity to work within a very strong, senior level engineering team and help to develop challenging new products in the financial space.ResponsibilitiesInfluence and impact the architecture, standards, and design of key product initiatives for applications in C#/WPF and Java servicesContribute as a Sr. individual contributor within a team of top engineersWork in a dynamic, fast-paced, Agile team environmentRequirementsBS/MS in Computer Science or equivalent field 5+ years of commercial software development, proficient in developing multi-tier solutionsMinimum 2-3+ years of C# experience, focused on windows forms (winforms); WPF experience highly desirableFinancial industry experience is ideal but not required; specific development experience of a financial application a huge plusExcellent communication skills (verbal and written), good interpersonal skills, ability to gather and understand requirements in the financial sectorSr. Individual Contributor considered the top within their organizationTechnical experience includes:solid C# GUI programming, ADO, SOAP, XML," and SQL database programmingstrong with OO design and developmentexperience with Java and web services is idealProduct delivery experience:has been a key player in developing and supporting commercial software products which were sold to non-technical customers in vertical markets""	C# Principal Software Engineer	https://statestreet.wd1.myworkdayjobs.com/en-US/Global/job/Burlington-Massachusetts/C--Principal-Software-Engineer_R-606921",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"State Street	""C# Principal Software EngineerSummary: CRD is currently expanding the capabilities of our products in several new areas. The Principal GUI C# Developer will work on developing the user interface and related software.We employ 170+ of the best and brightest developers and quality engineers in the software industry. This is an opportunity to work within a very strong", senior level engineering team and help to develop challenging new products in the financial space.Responsibilities: Influence and impact the architecture, standards and design of key product initiatives for applications in C#/WPF and Java servicesContribute as a Sr. individual contributor within a team of top engineersWork in a dynamic, fast-paced, Agile team environmentRequirements:BS/MS in Computer Science or equivalent field10+ years of commercial software development, proficient in developing multi-tier solutionsMinimum 5 years+ of C# experience focused on windows forms (winforms); WPF experience is highly desirableFinancial industry experience is ideal but not required; specific development experience of a financial application a huge plusExcellent communication skills (verbal and written); good interpersonal skills; ability to gather and understand requirements in the financial sectorSr. Individual Contributor or Architect level considered the top within their organizationTechnical experience includes:strong C# GUI programming, ADO, SOAP, XML," and SQL database programmingsolid with OO design and developmentJava and web services experience is idealProduct delivery experience:has been a key player in developing and supporting commercial software products which were sold to non-technical customers in vertical markets""	C# Principal Software Engineer	https://statestreet.wd1.myworkdayjobs.com/en-US/Global/job/Burlington-Massachusetts/C--Principal-Software-Engineer_R-606900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"State Street	""Career Compass East Trainee ProgramAs a member of the Career Compass Trainee Program", you will work as an Operations Processing Analyst. In this part-time role within Global Process Delivery you will be responsible for providing operational support to the Global Cash, or Securities Valuation, Centers of Excellence. Through the use of existing, clearly defined, procedures and in compliance with regulatory guidelines; trainees are responsible for processing client-driven transactions through State Street or industry platforms. Trainees play a key role in quality assurance, identifying and researching problem transactions, documenting resolutions, as well as acting as an important line of defense by reporting any unusual or suspicious transaction activities.The Career Compass Trainee Program offers students hands-on professional experience with a major financial institution. As a member of the program, you’ll have access to professional skills development, job training, and opportunities to volunteer in your local community. High-performing trainees will be considered for full-time roles, including the Career Compass Associate Program," or part-time roles.""	Career Compass East Trainee Program	https://statestreet.wd1.myworkdayjobs.com/en-US/Global/job/Quincy-Massachusetts/Career-Compass-East-Trainee-Program_R-566567",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"State Street	""Chief Information Officer-Corporate FunctionsThe Corporate Chief Information Officer’s role is to provide leadership for developing and implementing business and strategic technology initiatives. The Corporate Chief Information Officer directs the local planning", prioritisation, and implementation of Business and Enterprise IT systems in support of  corporate business operations, including end user computing,  in order to improve cost effectiveness, service quality, and business mission development. This individual is hands-on and responsible to the Corporate Business Leaders and the Global CIO to ensure continuity between Business strategy/operations and STT’s Global Technology Services (GTS) efforts.Strategy & Planning Participate in strategic and Technology operational governance processes of the  Business as well as GTS. Represent IT strategic and operational planning to achieve Business and GTS goals by fostering collaboration, prioritizing IT initiatives, and coordinating the evaluation, deployment, and management of current and future IT systems across the region.Develop and maintain an appropriate organizational structure that supports the needs of the business.Establish GTS  goals, objectives, and operating procedures.Identify opportunities for the appropriate and cost-effective investment of financial resources in IT systems and resources, including staffing, sourcing, purchasing, and development.Manage, assess and communicate risks associated with Business and IT change activities.Develop, track, and manage the  information technology annual operating and capital budgets.Develop business case justifications and cost/benefit analyses for Business IT spending and initiatives.Development, Acquisition & Deployment Coordinate and facilitate consultation with Business and GTS stakeholders to define business and systems requirements for new technology implementations.Approve, prioritise, and manage projects and the project portfolio as they relate to the, development, and implementation of major business or information systems initiatives.Define and communicate corporate plans, policies, and standards for the local organization for acquiring, implementing, and operating IT systems.Operational Management Manage, monitor and ensure continuous delivery of quality IT services through oversight of intra-group and third party service level agreements with the Business.Ensure IT system operation and data management practices adhere to applicable laws and regulations.Establish lines of control and reporting for current and proposed information systems and services.Keep current with trends and issues in the IT industry, including current technologies and prices. Advise, counsel, and educate  executives and management on their competitive or financial impact.Promote and oversee strategic relationships between local IT resources, central GTS and external entities.Jointly supervise recruitment, development, retention, and organization of all  technology staff in accordance with corporate performance, budgetary objectives and personnel policies.Responsible for corporate infrastutcutre and support teams as it relates to End User Computing services.Responsbile for Enterprise Technology Project management.ManagerialDemonstrate the ‘Risk Excellence’ culture in your behaviourMaintain a detailed understanding of the scope of  the role’s managerial responsibilities and the competence of the staff reporting to youEnsure that your team has clear understanding of their reporting lines, authority levels, scope of responsibilities (including those delegated to them and those they delegate), objectives, training and competency requirements plus progress is reviewed regularly in line with Company policy, and are regulatory registered where appropriate for their roleDevelop effective working relationships and communications with staff and ensure that staff are motivated, developed and supported.Establish and monitor systems of control, delegated authority and escalation procedures so that the business complies with internal policies and external regulations and can be managed effectivelyAdhere to the delegation and oversight (management information and escalation) framework in the performance of daily tasks. This includes taking proactive action to ensure there is adequate production of management information that is fits for purpose, and issues are raised as appropriateEstablish and monitor an effective delegation framework to ensure that tasks are performed by staff members with appropriate capacity and authority level (based on knowledge, skills and competence).Establish and monitor an effective oversight framework to ensure that issues are appropriately identified, escalated and resolved. This includes: a) ensuring that appropriate management information is received, considered and challenged as appropriate at  intervals proportionate to the risks; and b) that staff members have clear understanding of the escalation path/principlesEstablish and nurture a culture of ‘Risk Excellence’ within the team," encourage an environment of openness that welcomes effective challenge and supports open discussion.Ensure that you make reasonable decisions by exercising reasonable care when considering information available to you. This includes taking proactive action to ensure that the information you have is suitable and adequate.Establish and nurture a culture of individual ownership of tasks to embed a clear individual sense of accountability into staff members’ behaviour in performing their roles.Ensure that the highest level of the Code of Conduct is displayed in your own and staff behavior.""	Chief Information Officer-Corporate Functions	https://statestreet.wd1.myworkdayjobs.com/en-US/Global/job/Boston-Massachusetts/Chief-Information-Officer-Corporate-Functions_R-601667",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"State Street	""Claims AssociateJob DescriptionJob DescriptionGrow your career at State StreetFrom technology and product innovation to corporate responsibility and community development", we’re making our mark on the financial services industry. We’re a global company with diverse people and experiences, and a network of over 35,000 employees spanning more than 100 markets. For us, success comes from the impact our employees have – on our clients, our communities and each other.We’re committed to providing an inclusive environment where all employees feel valued and supported. Join us and make your mark at State Street. Claims Associate , Associate 1 State Street Corporation, founded in 1792 and listed on the New York Stock exchange since 1995 (NYSE: STT), is one of the world's leading providers of financial services to institutional investors including investment servicing, investment management as well as investment research and trading with headquarters in Boston. With $28.5 trillion in assets under custody and administration and $2.4 trillion in assets under management (as of March 31st, 2015) State Street operates in more than 100 geographic markets worldwide, including the U.S., Canada, Europe, the Middle East, and Asia. State Street Bank GmbH, based in Munich, is a 100% subsidiary of State Street Corporation having branches in Amsterdam, Frankfurt, Krakow, London, Luxembourg, Vienna and Zurich.Major responsibilities:           Research claimable eventsContinuously maintain claims tracking application with research and communication notes and supporting documentationMeet industry deadlines for claim initiationWork with internal and external parties to establish claim liabilityNegotiate resolution of outstanding claimsBuild and maintain effective relationships with custodians, brokers, and IMS operations teamsEscalate effectively to management as warrantedEducation, Experience and Skills:Fluency in English requiredUniversity/College degree in Finance," Economics or related areas of studyStrong attention to detailCuriosity and persistenceStrong organizational and communications skillsSelf-motivated with ability to take ownership of issuesAbility to manage multiple priorities and deadlinesWe offer:·         Employee savings plan ·         Premium life insurance package ·         VIP medical package ·         International operating environment ·         Language classes ·         Soft skills trainings ·         Technical workshops ·         Development sessions with a mentor ·         Diversity of opportunities across a range of challenging and highly complex activities ·         Technical or leadership career pathway""	Claims Associate	https://statestreet.wd1.myworkdayjobs.com/en-US/Global/job/Gdansk-Poland/Claims-Associate_R-592156",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"State Street	""Client ExecutiveThe Client Executive will bring a """"One State Street"""" experience to our most important clients. They will be strategic and proactive", manage an integrated and well-coordinated global virtual team, and ultimately drive greater value for both organizations. This role will facilitate access to industry leading thought partnership and solutions in an easy to navigate model.Drive client strategyEngage client C-suite regularly to understand client strategy and communicate State Street's strategyDevelop and communicate a joint State Street / client strategic agendaMaximize client value creating effective partnershipManage client relationship like a business, with ownership of P&LMaximize the client's value holistically across all of State Street (excluding SSGA), including actively identifying, developing, and leading cross-selling opportunities with support from Sector SolutionsProvide seamless client experienceDefine requirements for the global virtual team to bets support clientCoordinate and drive cooperation between supporting roles (RMs, Client Solutions, Client Delivery, Sector Solutions)Ensure that clients trust State Street can deliver, and that State Street can deliver beyond what is expectedDeliver all of State Street to clientBring the best of State Street to client in all areas of relationship (e.g., strategic planning, operational delivery, thought leadership, new products/technology, etc.) Proactively bring new solutions across all internal area to client (e.g., including GM," GX)""	Client Executive	https://statestreet.wd1.myworkdayjobs.com/en-US/Global/job/Boston-Massachusetts/Client-Executive_R-591713",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"State Street	""Client Experience Marketing Analyst", Associate 2Grow your career at State StreetFrom technology and product innovation to corporate responsibility and community development, we’re making our mark on the financial services industry. We’re a global company with diverse people and experiences, and a network of over 35,000 employees spanning more than 100 markets. For us, success comes from the impact our employees have – on our clients, our communities and each other.We’re committed to providing an inclusive environment where all employees feel valued and supported. Join us and make your mark at State Street. In the role of Client Experience Marketing Analyst you will be responsible for:Supporting the management of the global Client Experience (CX) Program – based on the Net Promoter System® methodology – across existing streams and support institutionalization of the programCoordinating and manage key activities at all stages of the CX Program, including database and timeline management, reporting, stakeholder engagement and analysis using a variety of information sourcesGenerating and present CX program insights– including driver analysis of priority areas on an account-level and across regions and identify overarching themesCollating and distributing marketing reports and PowerPoint presentationsField general enquiries from internal stakeholders and engage with suppliers and vendorsAssisting with budget management including coordinating payment and tracking of invoices for the Marketing and Client Experience teamProviding ad-hoc marketing admin support to the Marketing and Client Experience teamTo be successful in this role, your profile should include:Degree in Marketing, Finance, Business Administration or a numerate discipline would be preferred2 - 3 years of relevant work preferred. Training and mentoring will be provided.Experience in market research techniques (either quantitative or qualitative) preferred but not mandatoryGood organizational, presentation and time management skillsProficiency with PowerPoint, Excel, Word and OfficeExcellent written and spoken English – additional languages welcomedPro-active and a team playerFlexibility and willingness to participate in all types of marketing projectsPrevious experience with SalesForce a plusPrevious experience with any statistics package (R, Q, SPSS," etc) a plusWe offer:Employee savings planPremium life insurance packageVIP medical packageInternational operating environmentLanguage classesSoft skills trainingsTechnical workshopsDevelopment sessions with a mentor""	""Client Experience Marketing Analyst"," Associate 2""	https://statestreet.wd1.myworkdayjobs.com/en-US/Global/job/Gdansk-Poland/Client-Experience-Marketing-Analyst--Associate-2_R-606085",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"State Street	""Client Manager - Charles River DevelopmentPrimary Purpose of Position:Manage a book of CRD client relationships with responsibility for client satisfaction", retention, and product adoption. The client manager is the primary contact for all client matters including interaction with other CRD business lines, revenue opportunities, and issue resolution.Essential Functions:Manage a client base of CRD select or strategic clientsAssist Sales team to identify and foster revenue opportunities including additional application modules and services, training, or servicesCollaborate with sales to plan and execute a SaaS migration strategy with current on-prem Customer.Maintain frequent communication and collaboration with internal client account teams and business unitsEstablish long-term, strategic objectives for each client and measure success against account plan goalsProactively assists clients with issue resolution, information requests, and interaction with other CRD teamsMaintain a regular cadence with clients, including onsite visits, project status calls, etc.Maintain awareness of market and industry trends and news relevant to CRD and client baseFacilitate the development relationships with C-suite and other senior client personnel to gain understanding of client strategy and CRD’s place in achieving that strategyAbility to identify At-Risk clients, working closely with Sales and Client Management leadership to prepare and execute plans to resolve At-Risk situationsCollaborate with account team to deliver important CRD messages to client decision makersCollaborate with marketing team on promoting key CRD activities including, but not limited to; webinars, user conference, trade shows, etc.Exercises good judgement and decision making in internal and client interactionsMaintains the accuracy of client information within CRD and capture meaningful information and client interactions into our internal CRM solution, SalesForce.Non-Essential Functions:Perform other duties as assigned.Requirements and Qualifications:Minimum BA/BS degree ( Finance/Technology discipline preferable)Minimum of 5 years’ experience within the Financial Services /Software industryStrong verbal and written communication skills including the ability to articulate issues, options and resolutions verbally and in writing.Demonstrated ability to foster strong relationships with senior managers (C-Level) in large and small corporationsAbility to navigate within customer organizations to identify key decision makers, users and influencersAbility to assess client satisfaction and value proposition achieved with Charles River enterprise solutionPrior Relationship/Client management background or acted in a similar capacity.Ability to navigate within customer organizations to identify problems and solutionsAble to differentiate and work at strategic and tactical levels simultaneouslyAble to multi-task and manage simultaneous priorities without close supervisionTravel to customer sites 20% – 40% per calendar yearProven organizational skills with attention to detail.Self-motivated with the ability to operate independently and as a member of a team.Strong analytical and problem-solving skills.Flexibility with schedule and ability to work beyond regular business hours.Physical Requirements:Involves work of a general office nature usually performed in a stationary position (E.G. sitting or standing) such as answering the phone, operation of a computer, and/or operation of a photocopier.Involves movement between departments to facilitate workflow.Requires travel to client locations and, if remote," to CRD head officeInternal and External Contacts:Interfaces regularly in both verbal and written form with all levels of professionals.Interfaces regularly with external customers and other parties.""	Client Manager - Charles River Development	https://statestreet.wd1.myworkdayjobs.com/en-US/Global/job/Burlington-Massachusetts/Client-Manager---Charles-River-Development_R-606835",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"State Street	""Client Relationship Management AssociateThis position plays a key role in the Client Facing Team as we seek to develop deep strategic relationships with our existing clients and look to grow our business.  You will have responsibility for acting as the client’s ambassador within SSGA and demonstrating stewardship of the client requirements through the overall account management process of the Irish Customer Business.Specific Duties:Your responsibilities will include:Assisting Client Relationship Managers and Account Executives to provide the highest level of client service to help achieve client retention goals and build mutually valuable relationships with our clients.  Building and maintaining a collaborative relationship with internal partners to deliver a consistent", scalable and controllable service model.Ensuring the firm’s anti-money laundering and know-your-customer policies (AML/KYC) are properly adhered to at on-boarding and throughout the relationship lifecycle.Co-ordinating the preparation of presentation slides for use in external client meetings.Preparing periodic reports for senior management and board meetings.Assisting with the organisation of client communications and events.Representing the client facing team in cross departmental projects. Championing the needs of clients and ensuring that a high quality service is delivered.Maintaining contact databases and assisting with administrative tasks.Working within and maintaining a strong compliance and risk management culture.  Knowledge, skills and experience:A degree in a relevant discipline (e.g. business, economics or finance) is preferred.Previous work in a financial institution, preferably in a client facing environment PowerPoint, Excel, and Word experience essential.Possesses strong communication skills and a good working knowledge of the products and solutions of an investment management firm.Attention to detail and high degree of accuracy when working under pressure.Have a collaborative, flexible approach to work.Achievement-oriented and motivated to resolve problems.We are an equal opportunity employer and value diversity at our company. We do not discriminate on the basis of race, religion, color, national origin, gender, sexual orientation, age, marital status, veteran status," or disability status.""	Client Relationship Management Associate	https://statestreet.wd1.myworkdayjobs.com/en-US/Global/job/Dublin-2-Ireland/Client-Relationship-Management-Associate_R-602636",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"State Street	""Client Reporting Manager (IFDS)", OfficerInternational Financial Data Services (IFDS) is a joint venture between Boston-based State Street Corporation, a world leader in financial services providing investment servicing, investment management, trading services and investment research, and DST Systems, Inc., a Kansas City-based leading provider of shareholder accounting services and proprietary systems. International Financial Data Services (IFDS) is a global market leader committed to providing high quality systems and services to our clients. The IFDS family is made up of more than 5,500 world-class employees, located in our offices in Canada, Ireland, Luxembourg, India and the United Kingdom.Responsibilities:At this level you will be required to demonstrate a comprehensive knowledge of relevant work processes alongside a broad understanding of related and interfacing activities to provide effective management of Transfer Agency. You will be expected to manage day to day tasks pertinent to the department’s activities but a major focus will be on resource planning and development, maintaining a good relationship with internal and external parties and risk reduction.As an Officer of the Investor Services Reporting Team, you need to direct and manage the department / team and you are responsible for the achievement of the team performance targets.The Investor Services Reporting Officer has to ensure that procedures, policies and processes are adhered to so that a high quality service is delivered to the clients and internal departments, propose and/or implement procedural changes to improve performance of the department or of related business areas.As a member of the senior management team lead, you will need to work closely with the home sites to ensure the migration process goes smoothly. For this you will need to ensure training is effective, daily/ weekly/monthly calls are scheduled, checklists and procedures are followed accordingly.Actively participate in the performance appraisal process and monitor overall timeliness of completion for the entire team with your direct reports. Organize 1:1 meetings with your team to ensure everyone works towards the PPR goals.As an Officer of the Investor Services Reporting team, you will need to identify and secure resources required by the department and ensure effective utilization.Required Qualifications:Typically candidate will have at least 5 years’ experience in a similar environment including at least 3 years in a management/supervisory capacity.University degree in accounting, banking, finance or business administration it is requiredTo adhere to company values of Professional, Accountable, Client Focused, Excellence and Leadership in all tasks and interactions (PACE&L)Excellent written and communication skills - adapting style to audience and including senior levels both internally and externally.Additional languages (e.g. German, French, Luxembourgish, Italian and/or Spanish) are assets.Ability to work accurately to tight deadlinesAdvanced computing skills (MS Office: Excel," Word) are required.SQL knowledge is considered as an additional asset.We offer:Employee savings planPremium life insurance packageVIP medical packageInternational operating environmentLanguage classesSoft skills trainingsTechnical workshopsDevelopment sessions with a mentorDiversity of opportunities across a range of challenging and highly complex activitiesTechnical or leadership career pathway""	""Client Reporting Manager (IFDS)"," Officer""	https://statestreet.wd1.myworkdayjobs.com/en-US/Global/job/Krakow-Poland/Client-Reporting-Manager--IFDS---Officer_R-607405",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"State Street	""Client Reporting Specialist", Associate 2International Financial Data Services (IFDS) is the leading supplier of Transfer Agency services to European Asset Managers and their clients.  As part of State Street Bank we are Luxembourg’s number one third party Transfer Agency Service Provider.We are seeking an experienced Reporting Professional to join our Reporting Team. Working within a specialist department you will be creating bespoke financial reports for our wide range of clients. This is an excellent opportunity for a driven and motivated professional to develop their financial career within a leading organisation.Primary Responsibilities:Running daily, weekly, monthly and other regular reports for our clients.Create ad hoc reports using Cognos for internal and external clients.Accurate completion of all shareholder requestsProduction of reports on Key Performance Indicators (KPIs).Prepare Management Information Reporting (Ad hoc and regular)Daily interaction with clients (fund managers) and internal departments to resolve reporting related queriesPreparation & delivery of accurate reports to meet strict daily, weekly," monthly and quarterly deadlinesAdherence to strict financial procedures in line with the relevant regulatory bodiesPrepare and collate TA data information to comply with internal & external audit requestsMaintain and run the existing MS-Access databasesRequired Qualifications:Experience of working within a high pressure environment with experience of meeting multiple deadlines.An analytical and logical working methodologyAble to seek assistance and escalate and identify errors when necessaryDriven and dynamic work ethic and a strong team player attitudeSQL knowledge is considered as an additional asset. MS-Excel knowledge is a requirement.Experience within a financial services or banking environment is an additional assetWe offer:Employee savings plan Premium life insurance package VIP medical package International operating environment Language classes Soft skills trainings Technical workshops Development sessions with a mentor Diversity of opportunities across a range of challenging and highly complex activities Technical or leadership career pathway""	""Client Reporting Specialist"," Associate 2""	https://statestreet.wd1.myworkdayjobs.com/en-US/Global/job/Krakow-Poland/Client-Reporting-Specialist--Associate-2_R-583882",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
